replication,success,a_hat,m_hat,b_hat,loglik
347,True,0.4291765910709332,0.43534687736376126,2.9924194104631905,-384.30896747277956
348,True,0.2149609520141867,0.21881919243047823,2.9639348422908114,-367.0475459679906
349,True,0.3985403769493066,0.4093664050657902,3.4454627956923134,-396.43927227801544
350,True,9.999999999999997e-06,1.0774876925266101,2.7700558531474333,-384.39104879491117
351,True,0.6043622033333736,0.6268638343898182,2.414321333119007,-378.6026487797237
352,True,0.9361579862807256,1.0265928777770434,1.0762778417995478,-356.32425803961405
353,True,1.140743336505929,1.278137702419319,1.3584691312202135,-383.57981528903906
354,True,0.6558359163316404,1.0031934341269801,1.9392833579051192,-377.36644887881084
355,True,0.4733230373522204,0.4861775864117343,2.5750953445553972,-374.212967765744
356,True,1.2578435105841859,1.322086851022464,1.358943047021711,-388.8485858868605
357,True,1.39670859684985,1.4378204142143869,1.4432470887923512,-399.3521295650895
358,True,1.1470177174567422,1.1723230112194734,1.1910759357843972,-374.3426606853677
359,True,0.29283887751953697,1.8758051477558149,1.9353739937632084,-393.64866418042345
360,True,9.999999999999997e-06,0.33556551598462275,3.440805452398554,-379.0066520675954
361,True,0.6123514091707642,0.6269857208612729,2.1652950829343736,-370.0796140697266
362,True,9.999999999999997e-06,0.9187409187914104,2.937250117320284,-384.27005117975375
363,True,0.3450311981702475,1.9046888958436519,1.9453930073648238,-396.4366553432431
364,True,0.580941885727971,0.5908727591336792,3.1537461588771416,-399.448325205922
365,True,0.7810803727184885,0.8000178507296406,1.857680229028444,-371.681002202624
366,True,0.4680701844003041,0.4762316889507383,2.1591815577009568,-358.1725276322262
367,True,0.12475719521452955,1.625843900111854,1.6499304571153,-369.96077586963713
368,True,8.87820205338803e-05,1.6527642991306268,2.17296514005529,-384.34995822489344
369,True,0.12250414588658204,1.0291703455997228,2.438503464149776,-376.1478279620469
370,True,0.5091093583697605,1.5670901749457693,1.5962676375651084,-379.95707108238224
371,True,0.5990238684681767,1.1849829517578203,2.259253802581568,-391.87606810450905
372,True,0.3256108243966429,0.3294598069695246,2.999719478906256,-377.23585422912083
373,True,0.03274872596327592,2.129254192729916,2.1851344304527536,-400.4775062238489
374,True,0.6491894224008463,1.3883039979532872,1.4534028187586774,-373.6512852071608
375,True,0.5910969882145141,0.5996046403379971,2.6305635806938708,-383.91330246513064
376,True,0.0024518975687989747,0.08864961481888387,3.8227669096316164,-380.57953180442473
377,True,0.4938052010586183,1.6226122129083793,1.6559552040141228,-383.20031803655297
378,True,0.972357891282596,1.0237409792590737,1.0365084852172057,-356.0937055899967
379,True,1.0357660460932858,1.278813257213556,1.3270038244628732,-378.96139136699276
380,True,1.063342064777792e-05,1.8434696443982515,1.8751046408187702,-380.9478085477275
381,True,0.06991352811857718,0.07072988639534965,3.816640075228024,-382.39923594874926
382,True,0.9301158652794399,1.0427091228956384,1.086027828300571,-356.9939154779661
383,True,0.4232843567096141,0.4292750821765657,2.5803707294535374,-370.27012044644323
384,True,9.999999999999997e-06,0.23969157071272154,3.382470644671328,-373.41911819667723
385,True,0.04029011742514163,0.04063242527404322,3.757358821134405,-378.60671925258407
386,True,0.8612271643215657,0.8755267803755044,1.9604727342124475,-380.75879842345796
387,True,1.2869450123466877,1.3438452441111892,1.398318433680238,-391.5852990127619
388,True,1.1240096449288393,1.15878888096055,1.188721287159981,-372.7489224353351
389,True,0.5611737292428884,0.5692786686238458,3.0667391701907327,-395.5776909572756
390,True,1.0016369491700925e-05,1.2966028212584002,2.35523558483758,-378.3242453456014
391,True,9.999999999999997e-06,1.1776781866751491,2.6779950068863823,-384.8642889480826
392,True,0.9937174932000907,1.0282496986213792,2.224787728396797,-398.0801040488979
393,True,0.427494303314529,1.4452655278947533,1.4664424940049556,-368.05152443053197
394,True,0.5441499663492233,0.5488189931007396,2.7975537902768908,-386.0498073954883
395,True,1.1374855893489233,1.2256242613956272,1.2918581014022874,-379.4143889897141
396,True,0.22286141549039815,0.22394036948106003,2.818144450754709,-361.9166609929953
397,True,0.160280410364016,1.5559662119579292,1.5883954036132193,-366.474755632527
398,True,0.46264023043321434,0.46760522831671686,2.9323615231539844,-384.8196921183168
399,True,0.8652672749888906,0.8855907903678473,1.6552100464155726,-370.52099681793516
400,True,0.625854806262496,0.6526765681070166,2.375848622664904,-378.9635757924512
401,True,1.2597602203864875,1.28697229248284,1.3080849406018704,-386.17505998761186
402,True,1.3215073660934593,1.3469397447645746,1.3604827451711545,-391.5922891728551
403,True,1.4068213438501014e-05,1.3362823486866942,1.9027511395675227,-363.5267173215327
404,True,1.0420910370885097,1.0949350075522104,1.6247440156843205,-382.9541429467656
405,True,1.0706409388535358,1.2282577711340656,1.3349798465849319,-378.660069191271
406,True,1.059062102801507,1.2445069512767455,1.3392446783756733,-379.00208317772933
407,True,0.6774096455332058,0.6884487902858373,2.382197177442688,-382.04196121490884
408,True,0.3003380612978076,0.304950980404568,3.0497468647555723,-375.8012762624813
409,True,0.8760811027053927,0.902421216696807,1.9059526059210996,-380.33733558395306
410,True,9.999999999999997e-06,0.7785862982207546,2.7715759999380687,-373.3582740061722
411,True,9.999999999999997e-06,0.7965496996247183,2.6227621219640103,-369.316021488156
412,True,0.014624385635402751,0.7150438812622274,2.448850303294776,-359.9572194767651
413,True,9.999999999999997e-06,0.6754499888195175,3.2051226932848498,-384.25896359993794
414,True,0.436977860749249,0.4445733805579437,3.12151938011774,-389.0771878823276
415,True,0.4665411953412687,0.47758531937580767,2.6413543475035297,-375.7868512856271
416,True,1.8927664929718437e-05,1.565128191689613,1.60828096070862,-361.1074962979977
417,True,0.6326660220515373,0.6871903834279026,2.459291382020552,-383.1363103766362
418,True,9.999999999999997e-06,1.3455164848835754,2.4014137826280764,-381.6598218721041
419,True,9.999999999999997e-06,1.4159803114458203,2.4168028190299813,-384.4187378784161
420,True,9.999999999999997e-06,0.9788002367252855,2.671953453938463,-377.76004910053337
421,True,0.0010148153976955589,0.0010469433866065131,3.6242552436141096,-370.96582020441974
422,True,0.051192970072290414,0.051774230762781814,4.036004015121272,-387.03595710703826
423,True,0.9462622129339455,1.0798358554649845,1.5842474968091227,-377.8745426131658
424,True,0.5406036344623854,0.5608656906042243,2.50744852686134,-377.11948382288966
425,True,0.0009209344391939383,1.6983163117971554,1.7254897244463852,-370.6633211522625
426,True,0.6657630355105724,0.675475987827988,2.6347844487255827,-389.35112144546747
427,True,0.5059623130987108,0.5096336825218574,2.6700309157662994,-378.9876063748892
428,True,0.38396528056972334,0.38953137181833525,2.3960423855147637,-360.17845019659455
429,True,0.30599580259573866,0.3090777924922251,2.6366347333417326,-362.76001578712976
430,True,0.4047108717026082,1.7604726303543143,1.7941615220192888,-389.2774154065795
431,True,9.999999999999997e-06,0.8996485799249021,2.392497464714812,-364.9302221411858
432,True,1.3672057457841288e-05,1.4820962058726497,1.5933428457563679,-357.1389037886868
433,True,0.009784299955638601,0.4703950852700678,3.6726561630723413,-391.6494627433774
434,True,0.7054926993567117,0.7166997710600433,2.2634298392495493,-380.0481419556639
435,True,1.0189034575092226,1.398067138777146,1.466557468834997,-387.0210232553861
436,True,9.999999999999997e-06,1.1530388707779318,1.9789096444610317,-359.2105636473219
437,True,1.0628903369648717,1.0933145700694045,1.1278001477940534,-366.05978596119115
438,True,1.1338293859932709,1.1837559796959558,1.2181911125176352,-375.40223385740103
439,True,3.295019041059136e-05,1.83735154260252,1.8791559213689462,-380.836063098433
440,True,0.3844989815172152,0.39171235623827994,2.4786864444041283,-363.50254355256595
441,True,2.330268601321332e-05,1.7590223141181873,1.782284279734405,-374.8254580421732
442,True,0.10348680938261624,1.5734806939721984,1.753341143687458,-370.9856319236999
443,True,1.1596590754780869,1.1996146806818642,1.2108443861643334,-376.2977274878698
444,True,0.5249444327714483,0.5285646118649613,3.203410976820165,-397.1141202044476
445,True,0.006487785280754286,1.8555063973925012,1.8897475832847266,-382.08227370875454
446,True,0.3593137455202738,0.38257642654377577,2.493210844382427,-362.73772510006563
447,True,0.0010941087185109089,2.107489358106826,2.107499358106826,-396.6996357534671
448,True,0.2327770062068134,0.23346095731442942,3.9289715508094765,-397.8162890785571
449,True,1.0002590817973001e-05,1.572183327236613,1.624969685047224,-362.15181953837424
450,True,0.3560028672120491,0.3592522812030844,3.12131173735725,-383.2549482081539
451,True,1.092710524613866e-05,1.7146399558882752,2.0115726683850594,-381.16151923814425
452,True,0.0014310973644545328,2.015275259298395,2.043029987845065,-391.9414251528376
453,True,1.0000463051256058e-05,0.9082470993335832,2.4588724662263153,-367.63160855112824
454,True,0.2054497530397239,1.5668300631358116,1.606273478635524,-369.30065037496627
455,True,1.1383651564382693,1.315093840720239,1.3845466301051208,-385.53108530752775
456,True,0.30601323112707013,0.31036393687237646,2.8327848869123082,-369.97023437232093
457,True,0.9016774822367766,0.9603641644914785,1.5217113291847055,-369.76619624585805
458,True,0.2625766676639697,0.2665238116600362,3.135559297217763,-376.9018686598935
459,True,0.715522265962625,0.7270493328478813,2.0506880633789883,-373.51785867085533
460,True,1.12945292799152,1.1944538335814934,1.2145137851298466,-375.4258632002485
461,True,0.00012608878583700439,0.0235013468434475,3.2657050197999724,-358.47816541916944
462,True,0.010559728331741562,0.22637972643754165,2.5578813482724274,-341.2283288376937
463,True,0.2940052455201193,0.3010000125508066,2.963430619065027,-373.48290577394675
464,True,1.0518065508099965,1.1106849428890289,1.1320586736839267,-366.2379014679523
465,True,9.999999999999997e-06,0.45875978220322133,3.4308096787484583,-383.3179132257509
466,True,0.6661045147198732,1.2643829081317104,1.3357555092413276,-365.3616985722098
467,True,1.687885680808334e-05,0.8008293420066779,3.375550704659651,-393.74150071807435
468,True,1.048081589022963,1.070744695246842,2.0148168365053314,-394.76698799529777
469,True,0.32238399126266315,0.3279620926953974,2.8625844612214704,-372.2804495502277
470,True,0.22064089263712838,1.7503287816307531,1.781898684645451,-382.47830658890166
471,True,0.4297953839179223,1.6783095761350468,1.7055644517934336,-384.62126845908335
472,True,0.10894721720703035,2.0026482959095704,2.0727619977357565,-395.8290981078221
473,True,0.3936653370407182,1.6691321482583572,1.7047976084510883,-383.0927771511416
474,True,0.17554482463177734,0.5723564583001735,2.9751671175133723,-379.49742232775714
475,True,0.5167998216963601,0.5252084171172309,2.6179425444432898,-378.4332247899596
476,True,4.371100684447215e-05,1.9807855793878475,2.028343196922864,-390.4152921585145
477,True,9.999999999999997e-06,0.6261840937167518,2.7974988137514707,-368.65202272013005
478,True,1.0155652964464247e-05,1.9357780924062513,1.9405206122918792,-386.17920837022876
479,True,2.0495383063233084e-05,2.1694715468117116,2.236072550984889,-402.0843988695503
480,True,0.2434922127818805,1.66146667281805,1.6909582975592874,-377.14145298881357
481,True,0.6904781111951113,0.7015947373595454,1.9587915509078875,-368.3435251605341
482,True,1.5570337278777635e-05,1.8882228915215926,1.9554046683078,-384.9916318981402
483,True,0.6661216887123396,1.5557833560362022,1.6228519508531916,-385.70970259218103
484,True,0.0003142449729546139,1.7409194065544493,1.763570283231183,-373.57010681759914
485,True,1.1613082531753136,1.203177326308496,1.2387763586853329,-377.41223881030055
486,True,0.5460655908988428,0.5607583363971373,2.369593542394435,-372.51622592415436
487,True,0.5141489777864333,0.5233790906891385,2.444929949654428,-372.3042441860964
488,True,1.1771014321796558,1.2431449044586906,1.2954103483056316,-381.4011260783651
489,True,0.5733298607504874,0.5835882624818177,2.2178171488483067,-368.95758859630246
490,True,0.34332537777259126,0.3493414665131277,2.806796579832684,-372.05783536137784
491,True,0.34536898031484853,0.7552601317447701,2.4424759696837337,-374.7397182189811
492,True,1.0458152806961982,1.0682774252407898,1.105805720961653,-363.2882728495652
493,True,0.4932237371686187,0.5029795467522191,2.504344367179164,-372.9512493319746
494,True,0.3628146828263095,0.3700300819579506,2.740966864722261,-371.36912498415757
495,True,0.41440015197092656,0.4247411856954778,2.763759791588668,-376.2158424071945
496,True,9.999999999999997e-06,1.276658917352848,2.5757709836609464,-384.87562792003496
497,True,0.15797935364530327,0.8555962973112586,3.005530272893571,-389.87330931638894
498,True,0.07948968638372773,1.720248344712001,1.7777351023030432,-376.2026577634875
499,True,1.2549126147260545,1.389001208031934,1.443637196762785,-393.3830757328219
500,True,0.4939239865151304,0.4982153668564138,2.8896675727521512,-385.29996545235986
501,True,0.7183100444348559,0.7288419380046212,2.2751441514600805,-381.35116106653084
502,True,1.243729245458625,1.2602186318378035,1.2820742890978536,-383.5282227297242
503,True,9.999999999999997e-06,1.6232969429322308,1.6507725473041546,-365.08145693613176
504,True,0.3170016717291402,0.3216942182798473,2.919865578978319,-373.6979490014494
505,True,0.07576092210275881,1.5216290051720172,1.5890948370962745,-361.7275320657663
506,True,9.999999999999997e-06,1.0410915922414201,2.3988418152187005,-370.65957344297624
507,True,1.0572168811068983,1.1675156273794405,1.2055463701669937,-371.4658305159048
508,True,0.4783343844315884,0.49083197583887034,2.3337832887515892,-365.9214301058514
509,True,0.665108458409932,0.7079389906508162,2.1609071385199075,-374.9014178505548
510,True,0.8485865900665062,1.435986610233979,1.4501490739663698,-382.07476642847905
511,True,0.48808875357266984,1.6031259939845903,1.6490256404637913,-382.19676606698704
512,True,1.2634997214056591,1.3039532337755044,1.3624548774616223,-388.4817374510179
513,True,9.999999999999997e-06,0.5358043555921963,2.923327614088972,-369.85158096691237
514,True,0.27896692534404455,0.2803230421085533,2.8703372801388225,-368.38380887673884
515,True,1.1296156985465744,1.2613807552531973,1.2954330160259422,-380.42808942339065
516,True,0.47509175875486315,0.481214144671417,3.1243626167607608,-391.4301503620356
517,True,0.033117146149422065,1.634098323741211,1.7160161319385265,-369.0897399052751
518,True,0.47196339548537186,0.4778022772340314,2.4279750088703747,-368.5381365714378
519,True,0.716118651237661,0.7250487090973832,2.303750112785318,-382.07709283049826
520,True,3.270571596028469e-05,1.7500146769267722,1.7847069144222683,-374.59486311989923
521,True,0.3502732960892226,0.35627909658203094,3.2183563373550457,-386.26909544681314
522,True,0.29643272067390913,0.29960136118949465,3.9065051885069804,-401.99443378146145
523,True,0.2574810722158594,0.26197507450929863,3.543495298736139,-389.2174574112738
524,True,9.999999999999997e-06,0.4584551811888766,3.0685040799444523,-371.88442117223076
525,True,0.0708174671055844,0.07134766655658874,3.3502678389768175,-367.833095393472
526,True,9.999999999999997e-06,0.8899858043034111,3.250863100025254,-393.089452004588
527,True,1.0044589226727019e-05,1.6819117347714805,2.42715435992978,-393.23325960539836
528,True,1.1551123022248433,1.2491142029024118,1.3252001872096155,-381.9349635231942
529,True,0.5682290600076142,0.5772498372172583,2.862887087686186,-389.9832004447218
530,True,0.7907393595998441,0.8094372502186453,2.05050909306125,-379.1115161488934
531,True,0.7880969759702178,0.8075057200855492,1.9152667437079183,-374.27740758912194
532,True,0.022869360735157676,0.861719134809298,2.608258972584745,-372.157863688049
533,True,0.5593073944888463,0.5687223804737548,1.6315845038442682,-344.04506289323166
534,True,0.6028129629783321,0.6117394733242314,2.635284727720477,-385.21047775837326
535,True,0.6187688327933946,0.6266718835041343,2.3032276506431195,-375.2203832705721
536,True,0.31977790857472627,0.3246054462317179,4.01002883122659,-406.23389972645316
537,True,0.6557411649954261,0.6764076483705224,1.5213726409507284,-348.39274166956034
538,True,1.080581959413193,1.1897357530103625,1.2230331253489417,-373.5748613539702
539,True,9.999999999999997e-06,1.0566421168543416,3.213837081188654,-397.3334858622702
540,True,0.01295542726914112,1.80985904728816,1.8705510787293647,-380.05826939392733
541,True,0.07867133246018031,1.6140323388779174,1.6574391634865644,-368.019180041513
542,True,1.1207816715357448,1.2881635979401966,1.4457489294990613,-386.06345609716493
543,True,1.0834551947439603e-05,0.5260788882476592,3.0369735343846225,-373.0799834798312
544,True,9.999999999999997e-06,1.166070640906249,2.6687387864709393,-384.2470108064583
545,True,0.2831600377694537,0.28724772264744036,3.152675154361336,-378.5540369024716
546,True,0.6810328864745298,0.7845865359044718,1.7433941173354048,-363.04442521552545
547,True,0.27278580158069965,0.2838077954743449,3.1375119661586526,-378.00337627900547
548,True,0.220445102589112,0.22333175709231493,3.8894966765156616,-396.81463108569267
549,True,0.9773514863890952,1.0755623163228747,1.1166970040410984,-361.60113664711264
550,True,0.24759658353750252,0.255286042344166,3.1154545891251217,-374.9117866340455
551,True,0.5914523198333934,0.5974239838907613,2.4051337410933673,-376.1679113176405
552,True,9.999999999999997e-06,1.2990902927538885,2.297901836683581,-376.48387889857827
553,True,1.1832474861060225,1.240947632317488,1.2578908346593702,-380.3130350639358
554,True,1.092494365260475,1.1446620685642122,1.1504822904962604,-369.9209546815895
555,True,0.25153563320136063,0.25462491197199033,2.509480474965252,-352.590915477241
556,True,0.6161294002990525,0.6252692648262229,2.6041776345930066,-384.7913457628638
557,True,0.2606186338107146,0.26260044451970715,3.1277081289002466,-375.8247010830964
558,True,0.3636482235310893,0.36790405193726144,2.94780852794738,-378.33585900075224
559,True,0.5988188808717255,0.607960315224318,2.333761353704777,-374.8346946426897
560,True,0.5276278027140543,0.5403057609802048,2.607002416734624,-379.2841026702477
561,True,0.7411238505443619,0.761886936931295,2.1770660371452366,-380.05081735967815
562,True,0.9353527992362726,0.9697019248641991,2.323003046516247,-397.51636950332494
563,True,0.775453633153209,0.7932653276288091,2.8820960638382855,-403.5616576434906
564,True,0.4039485182583465,0.40648707567275,2.613330355347308,-369.79450098822923
565,True,0.5439477841854048,0.5592462467702295,3.0312933749312956,-393.65559729298786
566,True,0.1320846809399921,1.6351797053083414,1.9018133053892532,-379.4366431421407
567,True,9.999999999999997e-06,0.6550150206068208,3.23916707145466,-384.6702933174985
568,True,0.4693451761162338,0.4767826179219009,2.1131415960019617,-356.3105450057807
569,True,0.4945367321237991,0.5097338898459216,2.794200921301999,-383.0602953916116
570,True,0.7820184489934776,0.8089912991998106,1.8909079368549166,-373.25675301931403
571,True,0.41587478117021354,0.4267939067470416,2.565656525737552,-369.50207352172276
572,True,0.685270614707812,0.6955888027731957,2.273428488071412,-378.91116078553756
573,True,0.8591251807418995,0.9189962786641409,1.4407647351096646,-363.52837050293584
574,True,0.48595873745076834,0.4951071640431655,3.0552905459972197,-390.47277813938763
575,True,0.5843005740004406,0.5953540168927721,2.056721275352253,-363.84745967412636
576,True,1.1997373023201716e-05,2.077672035848673,2.0959941875907178,-395.33573799029324
577,True,1.1208074996698862,1.1787786129351971,1.2285120435127264,-375.0818784198574
578,True,0.39303956172479565,0.40666498863072903,2.916098492554389,-379.91789719379335
579,True,0.199910744162704,1.6104260659054914,1.7437813394914474,-375.5810224511034
580,True,0.8433687932296429,0.865354175368955,1.6136936184982593,-367.46738409753334
581,True,1.0216862209898963,1.0492311983845204,2.5034096453111685,-407.3539243800194
582,True,1.096809913940332,1.1416402392539409,1.1486648416640843,-369.8909935884502
583,True,0.39203658713649825,0.39747692765744047,3.2958135884786723,-391.20866754283475
584,True,1.0033766392919047e-05,0.25404348367473734,4.087825458665645,-395.6533948324838
585,True,1.0000000006721341e-05,1.474705830803858,2.515412020343076,-389.47352592965285
586,True,0.9732411377713145,1.0228256741343444,1.0489136680986009,-356.5556458898644
587,True,0.0880168574750223,1.7362800101404177,1.7603878267852733,-376.5117860555897
588,True,1.2660785760341267,1.326708460149041,1.3537497450453726,-389.01068375884745
589,True,0.3444231586403042,0.34955101787468335,3.095458207443358,-381.53953250935797
590,True,0.3781263342159769,0.3826810494811035,3.071094994788577,-383.3211424193785
591,True,1.0099913892651443e-05,1.8136587116006118,1.8426222657866511,-378.7845194189024
592,True,0.8651844063224574,0.8825360930382544,2.103659233708923,-385.8290503382265
593,True,0.5877587395439251,0.609249891824728,2.2704264471771807,-372.33037999124497
594,True,0.07220125722206189,1.5843954541911012,1.6045127275921425,-364.7014911905186
595,True,0.11333231966386544,1.8278428631210828,1.8957499537966656,-385.02040339732247
596,True,0.1931207719572462,0.8383449903954748,1.8880716130806183,-350.68929600809133
597,True,1.0538102203384876,1.0752107782752645,1.9218302547488724,-392.24500787995834
598,True,0.3360953599156722,0.7618901781521225,2.0983398433121256,-362.1018618146539
599,True,9.999999999999997e-06,1.0455759082857532,3.0560652927817924,-392.2952022883177
600,True,0.4626520438905198,0.46904471104580153,2.633754803112971,-375.0119007958157
601,True,0.15080085650683436,1.632108860820179,1.6989992264432445,-372.9578023594412
602,True,0.023699900469924196,1.6295411619301994,1.6753899148391902,-367.0693466905866
603,True,1.0065341866838135e-05,2.1281038777210215,2.184043778213507,-399.3797072224927
604,True,0.35971716984726765,0.36589856667454557,2.7699017652460642,-371.84087077896817
605,True,0.4853104501975854,0.49291028692664257,2.552863008358477,-373.89675909768505
606,True,0.8885875327742417,0.9174879774706249,1.968797409061255,-383.357701331918
607,True,0.4931611327138542,0.5052857857616022,2.4529384792719107,-371.20437800693446
608,True,1.0048087257035682e-05,1.3450653130251193,2.2462410061288978,-376.287818368183
609,True,1.5662809915663158e-05,1.699981913241044,1.7318489211160015,-371.0105491812748
610,True,1.1587141863459234,1.2105523633224027,1.213757170473556,-376.8548374080059
611,True,4.2249188656123745e-05,2.145727873171395,2.1970036970414863,-400.30673778354196
612,True,9.999999999999997e-06,0.1694932994855543,3.4648189484399134,-373.381761101067
613,True,0.6648229310442706,0.6723871561706114,2.3348693167368317,-379.6008643283423
614,True,0.6778283957847899,0.6892248862659657,2.307175726835125,-379.6246364635067
615,True,0.36454107785049983,1.888749225768553,1.9413827228879952,-396.4553836034197
616,True,0.5575803325712599,0.5635866202186569,2.2050321788795753,-366.7993575595325
617,True,0.04947097887565682,1.617538540024472,1.626473597446298,-365.8654060597237
618,True,0.5546709601871747,1.3553434427094417,1.4084708980188871,-367.2700569191679
619,True,2.257280485247321e-05,2.138758513843099,2.165160251428948,-399.16135705625675
620,True,0.533606052789218,0.5390858991491804,2.681410875273432,-381.7238207595679
621,True,0.17072283710006952,0.17594121739920623,3.3564027375793564,-376.98621613622083
622,True,0.5456040090745065,0.5506044295798495,3.171614033628877,-396.90900538722724
623,True,2.4544962745845997e-05,1.6478099036781153,1.674052725772898,-366.72900585018954
624,True,0.8453817792095626,0.8697092985938779,1.8039384653408232,-374.62424743688
625,True,0.7824179302277776,0.8092285757171539,1.5508915400330898,-360.496156863672
626,True,1.0463219649015436,1.0853632336109573,1.0999262952067306,-364.2118413197296
627,True,0.5052879180642691,0.5118144486344327,2.7927132714877247,-383.5096644024402
628,True,9.999999999999997e-06,0.41175876623616753,3.1681912064358864,-373.2716526085199
629,True,0.08347838672810323,0.47651110135834673,3.5266251405508955,-390.5806141814379
630,True,9.999999999999997e-06,0.7171837929500618,2.7304846899057984,-370.07388101580636
631,True,0.9929793321395456,1.7488656866393963,1.7892021685819335,-406.279712109912
632,True,1.1870247536801861,1.2498877445747711,1.3452232788170118,-383.7162541747554
633,True,1.0272142221077037e-05,1.7695526515068023,2.2138767898480984,-389.51095274679994
634,True,6.25041017500381e-05,1.5299442100699665,1.5656006210523061,-357.98329424816023
635,True,9.999999999999997e-06,1.1395612548948886,2.4521400233114887,-376.072924490952
636,True,0.8117517285014874,0.8322093667480149,2.042811480658666,-380.34983675595043
637,True,0.4170134188102954,0.43628127681325246,2.8960038663154224,-380.997534149648
638,True,0.8503328817506816,0.8706605472401145,1.5008032678607655,-363.6538735617776
639,True,0.17270355992633837,0.17499870639899132,3.5120648180682927,-380.98346782410147
640,True,0.8038939761208995,0.8430288121725232,1.9546918186755193,-377.4542732044523
641,True,9.999999999999997e-06,0.7336347414266357,2.7408933421622836,-370.8789980725213
642,True,1.2620814539841283,1.3173556266961088,1.3483702379184563,-388.51903496997124
643,True,0.6689625889588203,0.6819053307983063,2.733117547719428,-392.6030460620856
644,True,0.7264455032379904,0.7560239780106537,1.4676688600401318,-352.61450428325134
645,True,1.0139446072834013,1.057953476068236,1.1006369481295812,-361.5110427665071
646,True,9.999999999999997e-06,0.7199512606749771,2.9002587149614643,-376.0794430164098
647,True,0.2394793116996482,0.24232991648161112,3.7183942223879924,-392.88968114938365
648,True,1.114404256047131,1.1992846841293539,1.2660530082636787,-376.79378635152796
649,True,0.1753250324518653,0.17732584456449235,3.4291216630548567,-379.6228901889691
650,True,0.09207034638234309,0.09245931631416217,3.152880959960366,-362.26487723735033
651,True,0.2012331139793241,0.20392650267986026,3.224281122447517,-374.88993718457994
652,True,1.0000000059119304e-05,1.5061368599738616,1.516686154880868,-355.0516171667641
653,True,0.6079564252465649,0.6328250931944772,2.067102701403652,-366.6272446014859
654,True,0.5340272323604303,2.0741910628326634,2.0808532421828625,-410.4438709716933
655,True,0.5816870359398509,0.589275856661255,2.8581648359738425,-390.68340955089235
656,True,0.31602784191075384,0.3211983235356584,3.119423285725027,-380.5159596060428
657,True,1.0227132922839257,1.0817216939004677,1.1163164140930304,-363.59651841298387
658,True,0.4493420157073895,0.4589360896762783,2.4861128621892226,-369.13508568038026
659,True,1.209356665061505,1.2397623547761558,1.2921350871368809,-382.32766219213914
660,True,0.13190550190756653,1.8898273181375844,1.9272154396640826,-388.6877013084568
661,True,1.1009222325615684,1.516978235029408,1.6177269484310228,-397.8539317472372
662,True,0.2625154653501701,1.8613440258389269,1.8843230112279534,-390.7439173426003
663,True,0.3111337347185472,1.6280905642212098,1.6760379886953327,-377.86554421865196
664,True,1.0462640756541584,1.1009465295607639,1.1103934378437381,-364.9831734274342
665,True,0.8547931886667537,0.8775040665621768,2.0131721948788637,-382.38010268613573
666,True,1.2078994966875507,1.2871137896222213,1.3065210582812905,-384.36188204033317
667,True,0.5012154989647227,0.5137739034041119,2.5979471097590965,-376.964942390048
668,True,0.13351537190991655,1.948705722418615,2.0601887616721077,-394.6070686201756
669,True,0.39031570196973725,0.4002454412980558,2.2588688430807746,-355.6706276215845
670,True,0.5783804675569199,0.5902738115537259,2.0544932606111104,-363.257156670569
671,True,0.21787210923544448,1.7697906791800648,1.8429532030166453,-384.95072553963814
672,True,0.35567584865928686,0.36336308860156297,2.8902167682294744,-375.9518306675626
673,True,9.999999999999997e-06,0.7854069466277701,2.9481308009335674,-380.05569385582623
674,True,0.4939632208291083,0.5041214263501147,2.2449839798771314,-363.58088183591263
675,True,0.6777661706691497,0.6954865856709465,2.7308462422206317,-393.3035593244674
676,True,0.47963985036377266,0.4868426532612283,2.675670850278632,-377.6261788867305
677,True,0.34729863867021565,0.3543715432323,3.6979186643547566,-399.7458545123799
678,True,0.5017182885224735,0.5139913474100295,2.5166481988369496,-374.1709366508406
679,True,2.5036943877089266e-05,1.6620158008856794,1.671986632774157,-367.28611478123554
680,True,0.9906525277069649,1.0400233264169765,1.0867439245719008,-359.51535541768
681,True,0.004237512702587785,1.1483008343579055,2.5073806722882424,-378.3888467652432
682,True,1.1965761526954453,1.2255605713701616,1.268510026691507,-380.27697974369244
683,True,0.7738821882222063,0.7902977963888796,1.5161112534335006,-357.9929594558049
684,True,0.09613916045729896,0.6074081307693758,2.7084564699440077,-368.75972459962713
685,True,0.8657533873739194,0.8787572215739858,1.7767245252595714,-374.7071195633474
686,True,9.999999999999997e-06,0.6030308700166246,2.7554926476500325,-366.14692652418387
687,True,0.09654217732699046,1.960542883438047,2.064732170572951,-393.89940597218504
688,True,1.3225273779979594,1.3775326711404876,1.4242556809280493,-394.5735110636035
689,True,0.5119839263565107,0.5191981830833212,2.256480911657078,-365.2042639859623
690,True,0.818831957177143,0.8652928179868195,1.7922691997450921,-373.10366578381877
691,True,0.42585612484479346,1.5795097627301429,1.6575457220273235,-379.5625968203851
692,True,0.44853000200617893,0.45328579357738663,2.564678200621436,-371.38552043418554
693,True,1.3167259579073751,1.3877056389312765,1.41895234323033,-394.52217003639765
694,True,0.8549828740845032,0.869632541084644,1.603511422499388,-367.65010748966614
695,True,1.0675293975642563e-05,1.882589643296819,1.9852001600293336,-385.79783981167765
696,True,1.1566576528732915,1.231693584901913,1.2522803606894768,-378.91620163745245
